,type,element_id,text,metadata,filename,page_number,coordinates,text_as_html,filetype,languages,last_modified,parent_id,label
230,Title,3a2ad85e17af9b639861fef1e340d046,° Sound travels as successive compressions and rarefactions in the medium.,"{'coordinates': {'points': ((536.0, 933.0), (536.0, 991.0), (1520.0, 991.0), (1520.0, 933.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
231,NarrativeText,471fe341ce460367afb6313b9fc7d738,"° In sound propagation, it is the energy of the sound that travels and not the particles of the medium.","{'coordinates': {'points': ((536.0, 1012.0), (536.0, 1077.0), (1521.0, 1077.0), (1521.0, 1012.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '3a2ad85e17af9b639861fef1e340d046', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,3a2ad85e17af9b639861fef1e340d046,
232,Title,220fbf6c52ac603227b00e8828e49b45,° The change in density from one maximum value to the,"{'coordinates': {'points': ((536.0, 1092.0), (536.0, 1121.0), (1520.0, 1121.0), (1520.0, 1092.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
233,NarrativeText,f35ab610c079e82bb79c014ce2a25106,minimum value and again to the maximum value makes one complete oscillation.,"{'coordinates': {'points': ((614.0, 1128.0), (614.0, 1193.0), (1520.0, 1193.0), (1520.0, 1128.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '220fbf6c52ac603227b00e8828e49b45', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,220fbf6c52ac603227b00e8828e49b45,
234,NarrativeText,6e5ff2fd24229563bc9495283f4d05c3,"° The distance between two consecutive compressions or two consecutive rarefactions is called the wavelength, i.","{'coordinates': {'points': ((536.0, 1207.0), (536.0, 1272.0), (1520.0, 1272.0), (1520.0, 1207.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '220fbf6c52ac603227b00e8828e49b45', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,220fbf6c52ac603227b00e8828e49b45,
235,NarrativeText,5c087e74d371cf943b7e6968f4f481bd,"° The time taken by the wave for one complete oscillation of the density or pressure of the medium is called the time period, T.","{'coordinates': {'points': ((536.0, 1287.0), (536.0, 1388.0), (1524.0, 1388.0), (1524.0, 1287.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '220fbf6c52ac603227b00e8828e49b45', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,220fbf6c52ac603227b00e8828e49b45,
236,NarrativeText,317c2d2ea5973e9595ad3f76c778637a,° The number of complete oscillations per unit time is called,"{'coordinates': {'points': ((536.0, 1402.0), (536.0, 1431.0), (1520.0, 1431.0), (1520.0, 1402.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '220fbf6c52ac603227b00e8828e49b45', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,220fbf6c52ac603227b00e8828e49b45,
237,Title,336c3c69e25a9bfac19243098903d418,"1 the frequency (v), V=7.-","{'coordinates': {'points': ((614.0, 1452.0), (614.0, 1508.0), (972.0, 1508.0), (972.0, 1452.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
238,NarrativeText,cbbf2931a3e4bf43b75b6a2e9f0f248b,"T ° The speed v, frequency v, and wavelength 2, of sound are related by the equation, v = Av. ° The speed of sound depends primarily on the nature and the temperature of the transmitting medium. ° The law of reflection of sound states that the directions in","{'coordinates': {'points': ((536.0, 1499.0), (536.0, 1728.0), (1521.0, 1728.0), (1521.0, 1499.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '336c3c69e25a9bfac19243098903d418', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,336c3c69e25a9bfac19243098903d418,
239,NarrativeText,99924f230d63bb57c62f5caa462e9759,which the sound is incident and reflected make equal angles with the normal to the reflecting surface at the point of incidence and the three lie in the same plane.,"{'coordinates': {'points': ((613.0, 1742.0), (613.0, 1842.0), (1524.0, 1842.0), (1524.0, 1742.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '336c3c69e25a9bfac19243098903d418', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,336c3c69e25a9bfac19243098903d418,
240,NarrativeText,0fcef50df27601f62baecda2d70f939b,"° For hearing a distinct sound, the time interval between the original sound and the reflected one must be at least 0.1 s. ° The persistence of sound in an auditorium is the result of","{'coordinates': {'points': ((536.0, 1857.0), (536.0, 1966.0), (1524.0, 1966.0), (1524.0, 1857.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '336c3c69e25a9bfac19243098903d418', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,336c3c69e25a9bfac19243098903d418,
241,NarrativeText,ce2596baf7170f785ee1efa55527fa4c,repeated reflections of sound and is called reverberation. SounD 137,"{'coordinates': {'points': ((209.0, 1972.0), (209.0, 2049.0), (1483.0, 2049.0), (1483.0, 1972.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'parent_id': '336c3c69e25a9bfac19243098903d418', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,336c3c69e25a9bfac19243098903d418,
242,Title,dff0a2f3a7170c6d59b5949441c292f0,Rationalised 2023-24,"{'coordinates': {'points': ((746.0, 2193.0), (746.0, 2209.0), (954.0, 2209.0), (954.0, 2193.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 12, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
243,NarrativeText,6b0867910634a8bb87f93581f0cb4490,"Sound properties such as pitch, loudness and quality are determined by the corresponding wave properties. Loudness is a physiological response of the ear to the intensity of sound.","{'coordinates': {'points': ((573.0, 242.0), (573.0, 379.0), (1485.0, 379.0), (1485.0, 242.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'dff0a2f3a7170c6d59b5949441c292f0', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,dff0a2f3a7170c6d59b5949441c292f0,
244,NarrativeText,1c6d217d1b932e0080149d26c7abfe4f,The amount of sound energy passing each second through unit area is called the intensity of sound.,"{'coordinates': {'points': ((571.0, 400.0), (571.0, 465.0), (1484.0, 465.0), (1484.0, 400.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'dff0a2f3a7170c6d59b5949441c292f0', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,dff0a2f3a7170c6d59b5949441c292f0,
245,NarrativeText,f35442ddd87a3d878d32f4dd1f5833c2,The audible range of hearing for average human beings is in the frequency range of 20 Hz - 20 kHz.,"{'coordinates': {'points': ((571.0, 480.0), (571.0, 545.0), (1484.0, 545.0), (1484.0, 480.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'dff0a2f3a7170c6d59b5949441c292f0', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,dff0a2f3a7170c6d59b5949441c292f0,
246,NarrativeText,688101462da9dd48d4617cba179905ca,Sound waves with frequencies below the audible range are termed “infrasonic” and those above the audible range are termed “ultrasonic”.,"{'coordinates': {'points': ((572.0, 560.0), (572.0, 656.0), (1484.0, 656.0), (1484.0, 560.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'dff0a2f3a7170c6d59b5949441c292f0', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,dff0a2f3a7170c6d59b5949441c292f0,
247,NarrativeText,2f01f909e191b2d5e670466ff10f519f,Ultrasound has many medical and industrial applications.,"{'coordinates': {'points': ((573.0, 678.0), (573.0, 707.0), (1463.0, 707.0), (1463.0, 678.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'dff0a2f3a7170c6d59b5949441c292f0', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,dff0a2f3a7170c6d59b5949441c292f0,
248,Title,abfa8f916aa6f3ca73aef2eec09dcbde,Exercises,"{'coordinates': {'points': ((495.0, 785.0), (495.0, 825.0), (710.0, 825.0), (710.0, 785.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
249,ListItem,ea44c4b2847e29abe07b567853e2a973,1. What is sound and how is it produced?,"{'coordinates': {'points': ((521.0, 872.0), (521.0, 901.0), (1169.0, 901.0), (1169.0, 872.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
250,ListItem,135c629a33e1f61d6f80cdb349888803,"2. Describe with the help of a diagram, how compressions and rarefactions are produced in air near a source of sound.","{'coordinates': {'points': ((517.0, 916.0), (517.0, 981.0), (1484.0, 981.0), (1484.0, 916.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
251,ListItem,9b39fdf76f7f85400c9f1087be205581,3. Why is sound wave called a longitudinal wave?,"{'coordinates': {'points': ((517.0, 996.0), (517.0, 1025.0), (1286.0, 1025.0), (1286.0, 996.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
252,ListItem,d2491716b9e84c155e19af8dd2ad5707,4. Which characteristic of the sound helps you to identify your friend by his voice while sitting with others in a dark room?,"{'coordinates': {'points': ((517.0, 1040.0), (517.0, 1106.0), (1485.0, 1106.0), (1485.0, 1040.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
253,ListItem,5dff92375b48c0c571354d8328309acf,"5. Flash and thunder are produced simultaneously. But thunder is heard a few seconds after the flash is seen, why?","{'coordinates': {'points': ((518.0, 1120.0), (518.0, 1186.0), (1485.0, 1186.0), (1485.0, 1120.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
254,ListItem,628a61d3c02f48b9c2d2962def3c6d39,6. A person has a hearing range from 20 Hz to 20 kHz. What are the typical wavelengths of sound waves in air corresponding to these two frequencies? Take the speed of sound in air as 344m sl.,"{'coordinates': {'points': ((517.0, 1201.0), (517.0, 1332.0), (1487.0, 1332.0), (1487.0, 1201.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
255,ListItem,9dd579a6e277fd9ff2e79694ea3647b4,7. Two children are at opposite ends of an aluminium rod. One strikes the end of the rod with a stone. Find the ratio of times taken by the sound wave in air and in aluminium to reach the second child.,"{'coordinates': {'points': ((518.0, 1353.0), (518.0, 1484.0), (1487.0, 1484.0), (1487.0, 1353.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
256,ListItem,a03fdb7cc4d5132f736f352fe36d8482,8. The frequency of a source of sound is 100 Hz. How many times does it vibrate in a minute?,"{'coordinates': {'points': ((517.0, 1506.0), (517.0, 1564.0), (1485.0, 1564.0), (1485.0, 1506.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
257,ListItem,585535deeb8d316eff4815efdb1b3bc1,9. Does sound follow the same laws of reflection as light does? Explain.,"{'coordinates': {'points': ((517.0, 1586.0), (517.0, 1651.0), (1484.0, 1651.0), (1484.0, 1586.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
258,ListItem,d5fc3f152a0b06812f85db5b35281a5a,"10. When a sound is reflected from a distant object, an echo is produced. Let the distance between the reflecting surface and the source of sound production remains the same. Do you hear echo sound on a hotter day?","{'coordinates': {'points': ((502.0, 1666.0), (502.0, 1803.0), (1484.0, 1803.0), (1484.0, 1666.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
259,ListItem,6041f10c5e69274a10c3796ab5b209f3,11. Give two practical applications of reflection of sound waves.,"{'coordinates': {'points': ((502.0, 1818.0), (502.0, 1847.0), (1481.0, 1847.0), (1481.0, 1818.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
260,ListItem,31f1e3f5068fb01f44379d050f00648a,12. Astone is dropped from the top of a tower 500 m high into a,"{'coordinates': {'points': ((502.0, 1862.0), (502.0, 1891.0), (1485.0, 1891.0), (1485.0, 1862.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
261,UncategorizedText,b9073b72a01f4dcb8e8b81b7ae956a12,138,"{'coordinates': {'points': ((234.0, 2022.0), (234.0, 2039.0), (276.0, 2039.0), (276.0, 2022.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
262,NarrativeText,5b55d6237e60060cbfda975f57393de3,"pond of water at the base of the tower. When is the splash heard at the top? Given, g= 10 m s? and speed of sound = 340 m s1.","{'coordinates': {'points': ((572.0, 1898.0), (572.0, 1993.0), (1483.0, 1993.0), (1483.0, 1898.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'parent_id': 'abfa8f916aa6f3ca73aef2eec09dcbde', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,abfa8f916aa6f3ca73aef2eec09dcbde,
263,Title,cb601b267c53b89fcd62772c511ccf2c,SCIENCE,"{'coordinates': {'points': ((1407.0, 2023.0), (1407.0, 2039.0), (1485.0, 2039.0), (1485.0, 2023.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
264,Title,8683f25814724697290e5a86da015b1f,Rationalised 2023-24,"{'coordinates': {'points': ((746.0, 2193.0), (746.0, 2209.0), (954.0, 2209.0), (954.0, 2193.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 13, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
265,Title,a9691c5acb3cff05d05d59411f8ece78,SOUND,"{'coordinates': {'points': ((219.0, 2023.0), (219.0, 2039.0), (281.0, 2039.0), (281.0, 2023.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
266,UncategorizedText,04cde45cac2367ad0b4783ff209720e2,13.,"{'coordinates': {'points': ((539.0, 243.0), (539.0, 265.0), (579.0, 265.0), (579.0, 243.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
267,ListItem,14064dd7baddaad575f6a44b4b845ec6,14. 15. 16. 17.,"{'coordinates': {'points': ((535.0, 359.0), (535.0, 514.0), (579.0, 514.0), (579.0, 359.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
268,NarrativeText,6836ed7d1c4cdbd0f8f421ccc9ee1059,"A sound wave travels at a speed of 339 ms"". If its wavelength is 1.5 cm, what is the frequency of the wave? Will it be audible?","{'coordinates': {'points': ((608.0, 242.0), (608.0, 336.0), (1519.0, 336.0), (1519.0, 242.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
269,NarrativeText,10143df8889e12d64028c2e0aa897f80,What is reverberation? How can it be reduced? What is loudness of sound? What factors does it depend on? How is ultrasound used for cleaning?,"{'coordinates': {'points': ((608.0, 358.0), (608.0, 477.0), (1518.0, 477.0), (1518.0, 358.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
270,NarrativeText,1ca79316dc49798c276a2169dce73be1,Explain how defects in a metal block can be detected using ultrasound.,"{'coordinates': {'points': ((610.0, 492.0), (610.0, 551.0), (1519.0, 551.0), (1519.0, 492.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
271,UncategorizedText,9917c60c28e838cdcab74f5f2006be86,139,"{'coordinates': {'points': ((1426.0, 2022.0), (1426.0, 2039.0), (1468.0, 2039.0), (1468.0, 2022.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'parent_id': 'a9691c5acb3cff05d05d59411f8ece78', 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,a9691c5acb3cff05d05d59411f8ece78,
272,Title,d755913a5b25949afcc3266a6d11ef2c,Rationalised 2023-24,"{'coordinates': {'points': ((746.0, 2193.0), (746.0, 2209.0), (954.0, 2209.0), (954.0, 2193.0)), 'system': 'PixelSpace', 'layout_width': 1700, 'layout_height': 2280}, 'filetype': 'application/pdf', 'languages': ['eng'], 'last_modified': '2024-09-24T04:32:44', 'page_number': 14, 'filename': 'iesc111.pdf'}",,,,,application/pdf,['eng'],2024-09-24T04:32:44,,
